,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
335,0.9,0.1,1.0,2,1.9769321318832533,14,2.1682881599772355
336,0.9,0.1,1.0,5,2.0698006208009696,13,2.2411157936378654
337,0.9,0.1,1.0,10,1.9562255857942452,14,2.1559470320525125
338,0.9,0.1,1.0,15,0.4992645964373568,15,1.1037478325599361
339,0.9,0.1,1.0,20,0.2240740315068047,15,1.0095559975656192
340,0.9,1.0,0.001,2,0.4668898427060375,4,0.5450575086374542
341,0.9,1.0,0.001,5,0.46713477684713367,4,0.545267330985473
342,0.9,1.0,0.001,10,0.4672034354365625,4,0.5453261524846633
343,0.9,1.0,0.001,15,0.4672034354365625,4,0.5453261524846633
344,0.9,1.0,0.001,20,0.4672034354365625,4,0.5453261524846633
345,0.9,1.0,0.1,2,0.5065344024535117,4,0.5719560660522242
346,0.9,1.0,0.1,5,0.46653163540462295,4,0.5447507038392075
347,0.9,1.0,0.1,10,0.4672034354365625,4,0.5453261524846633
348,0.9,1.0,0.1,15,0.4672034354365625,4,0.5453261524846633
349,0.9,1.0,0.1,20,0.4672034354365625,4,0.5453261524846633
350,0.9,1.0,0.1,2,0.5065344024535117,4,0.5719560660522242
351,0.9,1.0,0.1,5,0.46653163540462295,4,0.5447507038392075
352,0.9,1.0,0.1,10,0.4672034354365625,4,0.5453261524846633
353,0.9,1.0,0.1,15,0.4672034354365625,4,0.5453261524846633
354,0.9,1.0,0.1,20,0.4672034354365625,4,0.5453261524846633
355,0.9,1.0,1.0,2,0.8416478963974513,5,0.9033477719766928
356,0.9,1.0,1.0,5,0.68845684816799,4,0.737922402705327
357,0.9,1.0,1.0,10,0.4672034354365625,4,0.5453261524846633
358,0.9,1.0,1.0,15,0.4672034354365625,4,0.5453261524846633
359,0.9,1.0,1.0,20,0.4672034354365625,4,0.5453261524846633
360,0.9,1.5,0.001,2,1.0234575186914632,2,1.0330734161670636
361,0.9,1.5,0.001,5,1.0231195681039504,2,1.0327386122646012
362,0.9,1.5,0.001,10,1.0231195681039504,2,1.0327386122646012
363,0.9,1.5,0.001,15,1.0231195681039504,2,1.0327386122646012
364,0.9,1.5,0.001,20,1.0231195681039504,2,1.0327386122646012
365,0.9,1.5,0.1,2,1.0604885285310464,2,1.0697716157063357
366,0.9,1.5,0.1,5,1.0231195681039504,2,1.0327386122646012
367,0.9,1.5,0.1,10,1.0231195681039504,2,1.0327386122646012
368,0.9,1.5,0.1,15,1.0231195681039504,2,1.0327386122646012
369,0.9,1.5,0.1,20,1.0231195681039504,2,1.0327386122646012
370,0.9,1.5,0.1,2,1.0604885285310464,2,1.0697716157063357
371,0.9,1.5,0.1,5,1.0231195681039504,2,1.0327386122646012
372,0.9,1.5,0.1,10,1.0231195681039504,2,1.0327386122646012
373,0.9,1.5,0.1,15,1.0231195681039504,2,1.0327386122646012
374,0.9,1.5,0.1,20,1.0231195681039504,2,1.0327386122646012
375,0.9,1.5,1.0,2,1.2797278481649896,2,1.2874310684436643
376,0.9,1.5,1.0,5,1.0231195681039504,2,1.0327386122646012
377,0.9,1.5,1.0,10,1.0231195681039504,2,1.0327386122646012
378,0.9,1.5,1.0,15,1.0231195681039504,2,1.0327386122646012
379,0.9,1.5,1.0,20,1.0231195681039504,2,1.0327386122646012
380,0.9,2.0,0.001,2,0.9507138354416614,2,0.9588961345736015
381,0.9,2.0,0.001,5,0.9503758848541488,2,0.9585610687443478
382,0.9,2.0,0.001,10,0.9503758848541488,2,0.9585610687443478
383,0.9,2.0,0.001,15,0.9503758848541488,2,0.9585610687443478
384,0.9,2.0,0.001,20,0.9503758848541488,2,0.9585610687443478
385,0.9,2.0,0.1,2,0.9877448452812447,2,0.9956228600126004
