,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
246,0.5,2.0,0.5,15,6.884254754329663,23,6.884257261181889
247,0.5,2.0,0.5,20,3.099117638518298,25,3.0991242985721357
248,0.5,2.0,1.0,5,4.069725018363672,66,4.069758567866182
249,0.5,2.0,1.0,10,4.941240161408473,159,4.941400245207934
250,0.5,2.0,1.0,15,3.976405263527046,76,3.9764507755573435
251,0.5,2.0,1.0,20,6.4839413196504365,89,6.483980012050488
252,0.5,2.0,1.5,5,1.1302182552090732,981,1.1565581416568913
253,0.5,2.0,1.5,10,5.098238520138615,1169,5.106615234071408
254,0.5,2.0,1.5,15,0.7996414491356869,693,0.8182367320499742
255,0.5,2.0,1.5,20,3.500334338239982,605,3.5036005825381884
256,0.9,0.1,0.1,5,22.913750501146627,101,22.913764634631676
257,0.9,0.1,0.1,10,11.834562814478742,117,11.834599146801214
258,0.9,0.1,0.1,15,11.477115032127,166,11.477190877401167
259,0.9,0.1,0.1,20,16.114204681619405,251,16.11432773564413
260,0.9,0.1,0.5,5,5.565046766210533,291,5.565524882040355
261,0.9,0.1,0.5,10,13.854147181125946,553,13.854838956797728
262,0.9,0.1,0.5,15,43.42281018509331,727,43.42319054875106
263,0.9,0.1,0.5,20,16.286158779816834,1585,16.29097854224555
264,0.9,0.1,1.0,5,481.67535247925315,1529,481.6755042323984
265,0.9,0.1,1.0,10,10.168174061574073,2183,10.18282143843703
266,0.9,0.1,1.0,15,0.7913621949530948,2644,1.0311198641409154
267,0.9,0.1,1.0,20,0.28251412771183515,2708,0.7336055363625462
268,0.9,0.1,1.5,5,,3829,
269,0.9,0.1,1.5,10,,3813,
270,0.9,0.1,1.5,15,,3751,
271,0.9,0.1,1.5,20,,3742,
272,0.9,0.5,0.1,5,7.725730805130267,52,7.72574203905125
273,0.9,0.5,0.1,10,31.812734435178776,60,31.812737971498294
274,0.9,0.5,0.1,15,40.68653865681338,56,40.686541100004675
275,0.9,0.5,0.1,20,35.10055379403972,64,35.100557543989254
276,0.9,0.5,0.5,5,14.08287838353272,49,14.082883908880246
277,0.9,0.5,0.5,10,7.853015209164349,97,7.853053115531983
278,0.9,0.5,0.5,15,8.1679903415683,199,8.16814291779827
279,0.9,0.5,0.5,20,9.060146752436996,134,9.060209148596936
280,0.9,0.5,1.0,5,6.472914490170147,593,6.474616544595877
281,0.9,0.5,1.0,10,5.949850166467906,955,5.954639410077084
282,0.9,0.5,1.0,15,16.640754495499,1052,16.642833852294963
283,0.9,0.5,1.0,20,45.09571424918897,1106,45.09656282763694
284,0.9,0.5,1.5,5,,2899,
285,0.9,0.5,1.5,10,,3012,
286,0.9,0.5,1.5,15,0.7191682707272465,2742,0.9935529815997827
287,0.9,0.5,1.5,20,0.6576495609018465,2925,0.9835712153064421
288,0.9,1.0,0.1,5,24.918624755634244,32,24.918626047852893
289,0.9,1.0,0.1,10,14.056818094361123,34,14.056820740430009
290,0.9,1.0,0.1,15,12.852895703726631,42,12.852900074725333
291,0.9,1.0,0.1,20,15.573717602222786,48,15.57372228336594
292,0.9,1.0,0.5,5,33.03717050166004,23,33.03717101959937
293,0.9,1.0,0.5,10,23.53602338349478,27,23.536024394923054
294,0.9,1.0,0.5,15,16.76017694523818,39,16.76017983967336
295,0.9,1.0,0.5,20,28.761961398740105,39,28.761963051313376
296,0.9,1.0,1.0,5,6.915291087313051,320,6.915756130913764
297,0.9,1.0,1.0,10,11.948597215297532,360,11.94893710457298
298,0.9,1.0,1.0,15,18.54501576315449,350,18.545222657483745
299,0.9,1.0,1.0,20,21.650424233027014,339,21.650590597849018
300,0.9,1.0,1.5,5,1.4523971589059617,1924,1.5300441195675074
301,0.9,1.0,1.5,10,1.4126619567640752,1812,1.483532307227755
302,0.9,1.0,1.5,15,1.4823412388903112,1935,1.5592940673634537
303,0.9,1.0,1.5,20,0.4812908620171524,1928,0.6812204517343954
304,0.9,2.0,0.1,5,51.911153624677254,22,51.91115392136205
305,0.9,2.0,0.1,10,62.62400891539481,24,62.62400922230585
306,0.9,2.0,0.1,15,37.0622459285951,28,37.06224662311081
307,0.9,2.0,0.1,20,22.89864557539672,33,22.89864709781204
308,0.9,2.0,0.5,5,60.34351014539486,14,60.343510246897075
309,0.9,2.0,0.5,10,8.255735724943703,18,8.25573697876887
310,0.9,2.0,0.5,15,27.856809242997155,22,27.85680983128464
311,0.9,2.0,0.5,20,13.969452837148879,26,13.969454361031854
312,0.9,2.0,1.0,5,20.788694216530654,34,20.788695954253964
313,0.9,2.0,1.0,10,11.544905115091426,97,11.544930741329251
