,eta,epsilon,sigma_init,mu,K,r2,mse,CB_size,tradeOff_dist
2911,1.0,75.00025,50.0075,0.50005,6,,,,
2912,1.0,75.00025,50.0075,0.50005,11,,,,
2913,1.0,75.00025,50.0075,0.50005,15,,,,
2914,1.0,75.00025,50.0075,0.50005,20,,,,
2915,1.0,75.00025,50.0075,0.7500249999999999,2,,,,
2916,1.0,75.00025,50.0075,0.7500249999999999,6,,,,
2917,1.0,75.00025,50.0075,0.7500249999999999,11,,,,
2918,1.0,75.00025,50.0075,0.7500249999999999,15,,,,
2919,1.0,75.00025,50.0075,0.7500249999999999,20,,,,
2920,1.0,75.00025,50.0075,1.0,2,,,,
2921,1.0,75.00025,50.0075,1.0,6,,,,
2922,1.0,75.00025,50.0075,1.0,11,,,,
2923,1.0,75.00025,50.0075,1.0,15,,,,
2924,1.0,75.00025,50.0075,1.0,20,,,,
2925,1.0,75.00025,100.00500000000001,0.0001,2,,,,
2926,1.0,75.00025,100.00500000000001,0.0001,6,,,,
2927,1.0,75.00025,100.00500000000001,0.0001,11,,,,
2928,1.0,75.00025,100.00500000000001,0.0001,15,,,,
2929,1.0,75.00025,100.00500000000001,0.0001,20,,,,
2930,1.0,75.00025,100.00500000000001,0.250075,2,,,,
2931,1.0,75.00025,100.00500000000001,0.250075,6,,,,
2932,1.0,75.00025,100.00500000000001,0.250075,11,,,,
2933,1.0,75.00025,100.00500000000001,0.250075,15,,,,
2934,1.0,75.00025,100.00500000000001,0.250075,20,,,,
2935,1.0,75.00025,100.00500000000001,0.50005,2,,,,
2936,1.0,75.00025,100.00500000000001,0.50005,6,,,,
2937,1.0,75.00025,100.00500000000001,0.50005,11,,,,
2938,1.0,75.00025,100.00500000000001,0.50005,15,,,,
2939,1.0,75.00025,100.00500000000001,0.50005,20,,,,
2940,1.0,75.00025,100.00500000000001,0.7500249999999999,2,,,,
2941,1.0,75.00025,100.00500000000001,0.7500249999999999,6,,,,
2942,1.0,75.00025,100.00500000000001,0.7500249999999999,11,,,,
2943,1.0,75.00025,100.00500000000001,0.7500249999999999,15,,,,
2944,1.0,75.00025,100.00500000000001,0.7500249999999999,20,,,,
2945,1.0,75.00025,100.00500000000001,1.0,2,,,,
2946,1.0,75.00025,100.00500000000001,1.0,6,,,,
2947,1.0,75.00025,100.00500000000001,1.0,11,,,,
2948,1.0,75.00025,100.00500000000001,1.0,15,,,,
2949,1.0,75.00025,100.00500000000001,1.0,20,,,,
2950,1.0,75.00025,150.0025,0.0001,2,,,,
2951,1.0,75.00025,150.0025,0.0001,6,,,,
2952,1.0,75.00025,150.0025,0.0001,11,,,,
2953,1.0,75.00025,150.0025,0.0001,15,,,,
2954,1.0,75.00025,150.0025,0.0001,20,,,,
2955,1.0,75.00025,150.0025,0.250075,2,,,,
2956,1.0,75.00025,150.0025,0.250075,6,,,,
2957,1.0,75.00025,150.0025,0.250075,11,,,,
2958,1.0,75.00025,150.0025,0.250075,15,,,,
2959,1.0,75.00025,150.0025,0.250075,20,,,,
2960,1.0,75.00025,150.0025,0.50005,2,,,,
2961,1.0,75.00025,150.0025,0.50005,6,,,,
2962,1.0,75.00025,150.0025,0.50005,11,,,,
2963,1.0,75.00025,150.0025,0.50005,15,,,,
2964,1.0,75.00025,150.0025,0.50005,20,,,,
2965,1.0,75.00025,150.0025,0.7500249999999999,2,,,,
2966,1.0,75.00025,150.0025,0.7500249999999999,6,,,,
2967,1.0,75.00025,150.0025,0.7500249999999999,11,,,,
2968,1.0,75.00025,150.0025,0.7500249999999999,15,,,,
2969,1.0,75.00025,150.0025,0.7500249999999999,20,,,,
2970,1.0,75.00025,150.0025,1.0,2,,,,
2971,1.0,75.00025,150.0025,1.0,6,,,,
2972,1.0,75.00025,150.0025,1.0,11,,,,
2973,1.0,75.00025,150.0025,1.0,15,,,,
2974,1.0,75.00025,150.0025,1.0,20,,,,
2975,1.0,75.00025,200.0,0.0001,2,,,,
2976,1.0,75.00025,200.0,0.0001,6,,,,
2977,1.0,75.00025,200.0,0.0001,11,,,,
2978,1.0,75.00025,200.0,0.0001,15,,,,
2979,1.0,75.00025,200.0,0.0001,20,,,,
2980,1.0,75.00025,200.0,0.250075,2,,,,
2981,1.0,75.00025,200.0,0.250075,6,,,,
2982,1.0,75.00025,200.0,0.250075,11,,,,
2983,1.0,75.00025,200.0,0.250075,15,,,,
2984,1.0,75.00025,200.0,0.250075,20,,,,
2985,1.0,75.00025,200.0,0.50005,2,,,,
2986,1.0,75.00025,200.0,0.50005,6,,,,
2987,1.0,75.00025,200.0,0.50005,11,,,,
2988,1.0,75.00025,200.0,0.50005,15,,,,
2989,1.0,75.00025,200.0,0.50005,20,,,,
2990,1.0,75.00025,200.0,0.7500249999999999,2,,,,
2991,1.0,75.00025,200.0,0.7500249999999999,6,,,,
2992,1.0,75.00025,200.0,0.7500249999999999,11,,,,
2993,1.0,75.00025,200.0,0.7500249999999999,15,,,,
2994,1.0,75.00025,200.0,0.7500249999999999,20,,,,
2995,1.0,75.00025,200.0,1.0,2,,,,
2996,1.0,75.00025,200.0,1.0,6,,,,
2997,1.0,75.00025,200.0,1.0,11,,,,
2998,1.0,75.00025,200.0,1.0,15,,,,
2999,1.0,75.00025,200.0,1.0,20,,,,
3000,1.0,100.0,0.01,0.0001,2,,,,
3001,1.0,100.0,0.01,0.0001,6,,,,
3002,1.0,100.0,0.01,0.0001,11,,,,
3003,1.0,100.0,0.01,0.0001,15,,,,
3004,1.0,100.0,0.01,0.0001,20,,,,
3005,1.0,100.0,0.01,0.250075,2,,,,
3006,1.0,100.0,0.01,0.250075,6,,,,
3007,1.0,100.0,0.01,0.250075,11,,,,
3008,1.0,100.0,0.01,0.250075,15,,,,
3009,1.0,100.0,0.01,0.250075,20,,,,
3010,1.0,100.0,0.01,0.50005,2,,,,
3011,1.0,100.0,0.01,0.50005,6,,,,
3012,1.0,100.0,0.01,0.50005,11,,,,
3013,1.0,100.0,0.01,0.50005,15,,,,
3014,1.0,100.0,0.01,0.50005,20,,,,
3015,1.0,100.0,0.01,0.7500249999999999,2,,,,
3016,1.0,100.0,0.01,0.7500249999999999,6,,,,
3017,1.0,100.0,0.01,0.7500249999999999,11,,,,
3018,1.0,100.0,0.01,0.7500249999999999,15,,,,
3019,1.0,100.0,0.01,0.7500249999999999,20,,,,
3020,1.0,100.0,0.01,1.0,2,,,,
3021,1.0,100.0,0.01,1.0,6,,,,
3022,1.0,100.0,0.01,1.0,11,,,,
3023,1.0,100.0,0.01,1.0,15,,,,
3024,1.0,100.0,0.01,1.0,20,,,,
3025,1.0,100.0,50.0075,0.0001,2,,,,
3026,1.0,100.0,50.0075,0.0001,6,,,,
3027,1.0,100.0,50.0075,0.0001,11,,,,
3028,1.0,100.0,50.0075,0.0001,15,,,,
3029,1.0,100.0,50.0075,0.0001,20,,,,
3030,1.0,100.0,50.0075,0.250075,2,,,,
3031,1.0,100.0,50.0075,0.250075,6,,,,
3032,1.0,100.0,50.0075,0.250075,11,,,,
3033,1.0,100.0,50.0075,0.250075,15,,,,
3034,1.0,100.0,50.0075,0.250075,20,,,,
3035,1.0,100.0,50.0075,0.50005,2,,,,
3036,1.0,100.0,50.0075,0.50005,6,,,,
3037,1.0,100.0,50.0075,0.50005,11,,,,
3038,1.0,100.0,50.0075,0.50005,15,,,,
3039,1.0,100.0,50.0075,0.50005,20,,,,
3040,1.0,100.0,50.0075,0.7500249999999999,2,,,,
3041,1.0,100.0,50.0075,0.7500249999999999,6,,,,
3042,1.0,100.0,50.0075,0.7500249999999999,11,,,,
3043,1.0,100.0,50.0075,0.7500249999999999,15,,,,
3044,1.0,100.0,50.0075,0.7500249999999999,20,,,,
3045,1.0,100.0,50.0075,1.0,2,,,,
3046,1.0,100.0,50.0075,1.0,6,,,,
3047,1.0,100.0,50.0075,1.0,11,,,,
3048,1.0,100.0,50.0075,1.0,15,,,,
3049,1.0,100.0,50.0075,1.0,20,,,,
3050,1.0,100.0,100.00500000000001,0.0001,2,,,,
3051,1.0,100.0,100.00500000000001,0.0001,6,,,,
3052,1.0,100.0,100.00500000000001,0.0001,11,,,,
3053,1.0,100.0,100.00500000000001,0.0001,15,,,,
3054,1.0,100.0,100.00500000000001,0.0001,20,,,,
3055,1.0,100.0,100.00500000000001,0.250075,2,,,,
3056,1.0,100.0,100.00500000000001,0.250075,6,,,,
3057,1.0,100.0,100.00500000000001,0.250075,11,,,,
3058,1.0,100.0,100.00500000000001,0.250075,15,,,,
3059,1.0,100.0,100.00500000000001,0.250075,20,,,,
3060,1.0,100.0,100.00500000000001,0.50005,2,,,,
3061,1.0,100.0,100.00500000000001,0.50005,6,,,,
3062,1.0,100.0,100.00500000000001,0.50005,11,,,,
3063,1.0,100.0,100.00500000000001,0.50005,15,,,,
3064,1.0,100.0,100.00500000000001,0.50005,20,,,,
3065,1.0,100.0,100.00500000000001,0.7500249999999999,2,,,,
3066,1.0,100.0,100.00500000000001,0.7500249999999999,6,,,,
3067,1.0,100.0,100.00500000000001,0.7500249999999999,11,,,,
3068,1.0,100.0,100.00500000000001,0.7500249999999999,15,,,,
3069,1.0,100.0,100.00500000000001,0.7500249999999999,20,,,,
3070,1.0,100.0,100.00500000000001,1.0,2,,,,
3071,1.0,100.0,100.00500000000001,1.0,6,,,,
3072,1.0,100.0,100.00500000000001,1.0,11,,,,
3073,1.0,100.0,100.00500000000001,1.0,15,,,,
3074,1.0,100.0,100.00500000000001,1.0,20,,,,
3075,1.0,100.0,150.0025,0.0001,2,,,,
3076,1.0,100.0,150.0025,0.0001,6,,,,
3077,1.0,100.0,150.0025,0.0001,11,,,,
3078,1.0,100.0,150.0025,0.0001,15,,,,
3079,1.0,100.0,150.0025,0.0001,20,,,,
3080,1.0,100.0,150.0025,0.250075,2,,,,
3081,1.0,100.0,150.0025,0.250075,6,,,,
3082,1.0,100.0,150.0025,0.250075,11,,,,
3083,1.0,100.0,150.0025,0.250075,15,,,,
3084,1.0,100.0,150.0025,0.250075,20,,,,
3085,1.0,100.0,150.0025,0.50005,2,,,,
3086,1.0,100.0,150.0025,0.50005,6,,,,
3087,1.0,100.0,150.0025,0.50005,11,,,,
3088,1.0,100.0,150.0025,0.50005,15,,,,
3089,1.0,100.0,150.0025,0.50005,20,,,,
3090,1.0,100.0,150.0025,0.7500249999999999,2,,,,
3091,1.0,100.0,150.0025,0.7500249999999999,6,,,,
3092,1.0,100.0,150.0025,0.7500249999999999,11,,,,
3093,1.0,100.0,150.0025,0.7500249999999999,15,,,,
3094,1.0,100.0,150.0025,0.7500249999999999,20,,,,
3095,1.0,100.0,150.0025,1.0,2,,,,
3096,1.0,100.0,150.0025,1.0,6,,,,
3097,1.0,100.0,150.0025,1.0,11,,,,
3098,1.0,100.0,150.0025,1.0,15,,,,
3099,1.0,100.0,150.0025,1.0,20,,,,
3100,1.0,100.0,200.0,0.0001,2,,,,
3101,1.0,100.0,200.0,0.0001,6,,,,
3102,1.0,100.0,200.0,0.0001,11,,,,
3103,1.0,100.0,200.0,0.0001,15,,,,
3104,1.0,100.0,200.0,0.0001,20,,,,
3105,1.0,100.0,200.0,0.250075,2,,,,
3106,1.0,100.0,200.0,0.250075,6,,,,
3107,1.0,100.0,200.0,0.250075,11,,,,
3108,1.0,100.0,200.0,0.250075,15,,,,
3109,1.0,100.0,200.0,0.250075,20,,,,
3110,1.0,100.0,200.0,0.50005,2,,,,
3111,1.0,100.0,200.0,0.50005,6,,,,
3112,1.0,100.0,200.0,0.50005,11,,,,
3113,1.0,100.0,200.0,0.50005,15,,,,
3114,1.0,100.0,200.0,0.50005,20,,,,
3115,1.0,100.0,200.0,0.7500249999999999,2,,,,
3116,1.0,100.0,200.0,0.7500249999999999,6,,,,
3117,1.0,100.0,200.0,0.7500249999999999,11,,,,
3118,1.0,100.0,200.0,0.7500249999999999,15,,,,
3119,1.0,100.0,200.0,0.7500249999999999,20,,,,
3120,1.0,100.0,200.0,1.0,2,,,,
3121,1.0,100.0,200.0,1.0,6,,,,
3122,1.0,100.0,200.0,1.0,11,,,,
3123,1.0,100.0,200.0,1.0,15,,,,
3124,1.0,100.0,200.0,1.0,20,,,,
