,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
332,0.9,0.1,0.1,10,0.03662146219389782,12,0.036744135494240264
333,0.9,0.1,0.1,15,0.03734003225948695,12,0.03746035249619958
334,0.9,0.1,0.1,20,0.03734003225948695,12,0.03746035249619958
335,0.9,0.1,1.0,2,0.04905085464167917,7,0.04908296003786996
336,0.9,0.1,1.0,5,0.04545002254729555,8,0.045502034839660456
337,0.9,0.1,1.0,10,0.047457161362576106,11,0.04755031850149467
338,0.9,0.1,1.0,15,0.03734003225948695,12,0.03746035249619958
339,0.9,0.1,1.0,20,0.03734003225948695,12,0.03746035249619958
340,0.9,1.0,0.001,2,0.03465840680807172,2,0.034662013248999146
341,0.9,1.0,0.001,5,0.03465840680807172,2,0.034662013248999146
342,0.9,1.0,0.001,10,0.03465840680807172,2,0.034662013248999146
343,0.9,1.0,0.001,15,0.03465840680807172,2,0.034662013248999146
344,0.9,1.0,0.001,20,0.03465840680807172,2,0.034662013248999146
345,0.9,1.0,0.1,2,0.03465840680807172,2,0.034662013248999146
346,0.9,1.0,0.1,5,0.03465840680807172,2,0.034662013248999146
347,0.9,1.0,0.1,10,0.03465840680807172,2,0.034662013248999146
348,0.9,1.0,0.1,15,0.03465840680807172,2,0.034662013248999146
349,0.9,1.0,0.1,20,0.03465840680807172,2,0.034662013248999146
350,0.9,1.0,0.1,2,0.03465840680807172,2,0.034662013248999146
351,0.9,1.0,0.1,5,0.03465840680807172,2,0.034662013248999146
352,0.9,1.0,0.1,10,0.03465840680807172,2,0.034662013248999146
353,0.9,1.0,0.1,15,0.03465840680807172,2,0.034662013248999146
354,0.9,1.0,0.1,20,0.03465840680807172,2,0.034662013248999146
355,0.9,1.0,1.0,2,0.03465840680807172,2,0.034662013248999146
356,0.9,1.0,1.0,5,0.03465840680807172,2,0.034662013248999146
357,0.9,1.0,1.0,10,0.03465840680807172,2,0.034662013248999146
358,0.9,1.0,1.0,15,0.03465840680807172,2,0.034662013248999146
359,0.9,1.0,1.0,20,0.03465840680807172,2,0.034662013248999146
360,0.9,1.5,0.001,2,0.042386307910670065,1,0.04238704517064302
361,0.9,1.5,0.001,5,0.042386307910670065,1,0.04238704517064302
362,0.9,1.5,0.001,10,0.042386307910670065,1,0.04238704517064302
363,0.9,1.5,0.001,15,0.042386307910670065,1,0.04238704517064302
364,0.9,1.5,0.001,20,0.042386307910670065,1,0.04238704517064302
365,0.9,1.5,0.1,2,0.042386307910670065,1,0.04238704517064302
366,0.9,1.5,0.1,5,0.042386307910670065,1,0.04238704517064302
367,0.9,1.5,0.1,10,0.042386307910670065,1,0.04238704517064302
368,0.9,1.5,0.1,15,0.042386307910670065,1,0.04238704517064302
369,0.9,1.5,0.1,20,0.042386307910670065,1,0.04238704517064302
370,0.9,1.5,0.1,2,0.042386307910670065,1,0.04238704517064302
371,0.9,1.5,0.1,5,0.042386307910670065,1,0.04238704517064302
372,0.9,1.5,0.1,10,0.042386307910670065,1,0.04238704517064302
373,0.9,1.5,0.1,15,0.042386307910670065,1,0.04238704517064302
374,0.9,1.5,0.1,20,0.042386307910670065,1,0.04238704517064302
375,0.9,1.5,1.0,2,0.042386307910670065,1,0.04238704517064302
376,0.9,1.5,1.0,5,0.042386307910670065,1,0.04238704517064302
377,0.9,1.5,1.0,10,0.042386307910670065,1,0.04238704517064302
378,0.9,1.5,1.0,15,0.042386307910670065,1,0.04238704517064302
379,0.9,1.5,1.0,20,0.042386307910670065,1,0.04238704517064302
380,0.9,2.0,0.001,2,0.042386307910670065,1,0.04238704517064302
381,0.9,2.0,0.001,5,0.042386307910670065,1,0.04238704517064302
382,0.9,2.0,0.001,10,0.042386307910670065,1,0.04238704517064302
383,0.9,2.0,0.001,15,0.042386307910670065,1,0.04238704517064302
